ds,city,yhat,yhat_lower,yhat_upper
2025-07-15 13:00:00,Darbhanga,20.94,20.93999997098273,20.940000025597932
2025-07-15 22:00:00,Darbhanga,20.94,20.939999973421397,20.94000002786676
2025-07-15 23:00:00,Darbhanga,20.94,20.939999973079715,20.940000026972317
2025-07-16 00:00:00,Darbhanga,20.94,20.939999968842823,20.94000003148569
2025-07-16 01:00:00,Darbhanga,20.94,20.939999968446582,20.940000035474384
2025-07-16 02:00:00,Darbhanga,20.94,20.93999996278623,20.940000037762754
2025-07-16 03:00:00,Darbhanga,20.94,20.939999953172887,20.9400000541211
2025-07-16 04:00:00,Darbhanga,20.94,20.9399999398288,20.940000067048995
2025-07-16 05:00:00,Darbhanga,20.94,20.93999991828134,20.94000009167343
2025-07-16 06:00:00,Darbhanga,20.94,20.939999888041527,20.940000121853934
2025-07-16 07:00:00,Darbhanga,20.94,20.939999866690613,20.94000015294354
2025-07-16 08:00:00,Darbhanga,20.94,20.939999823987637,20.940000175863585
2025-07-16 09:00:00,Darbhanga,20.94,20.939999776807795,20.94000021091651
2025-07-16 10:00:00,Darbhanga,20.94,20.939999747972372,20.940000258408073
2025-07-16 11:00:00,Darbhanga,20.94,20.939999709643086,20.940000300691427
2025-07-16 12:00:00,Darbhanga,20.94,20.939999651830522,20.940000365271768
2025-07-16 13:00:00,Darbhanga,20.94,20.93999962467899,20.940000411709278
2025-07-16 14:00:00,Darbhanga,20.94,20.939999594845702,20.940000437835728
2025-07-16 15:00:00,Darbhanga,20.94,20.93999955941306,20.94000049245387
2025-07-16 16:00:00,Darbhanga,20.94,20.939999499921107,20.940000553728737
2025-07-16 17:00:00,Darbhanga,20.94,20.939999483491707,20.94000059314315
2025-07-16 18:00:00,Darbhanga,20.94,20.93999943845189,20.94000064668604
2025-07-16 19:00:00,Darbhanga,20.94,20.939999387718206,20.940000690530013
2025-07-16 20:00:00,Darbhanga,20.94,20.93999933996256,20.940000740681892
2025-07-16 21:00:00,Darbhanga,20.94,20.93999926074053,20.940000804936407
2025-07-16 22:00:00,Darbhanga,20.94,20.93999920118579,20.940000853094915
2025-07-16 23:00:00,Darbhanga,20.94,20.939999159767293,20.940000921914354
2025-07-17 00:00:00,Darbhanga,20.94,20.939999076612803,20.94000098688338
2025-07-17 01:00:00,Darbhanga,20.94,20.93999900975214,20.940001046867557
2025-07-17 02:00:00,Darbhanga,20.94,20.93999895810683,20.940001109063335
2025-07-17 03:00:00,Darbhanga,20.94,20.939998884268945,20.940001139312603
2025-07-17 04:00:00,Darbhanga,20.94,20.939998824302393,20.940001186962704
2025-07-17 05:00:00,Darbhanga,20.94,20.939998773375493,20.940001255595696
2025-07-17 06:00:00,Darbhanga,20.94,20.939998720413367,20.940001290603668
2025-07-17 07:00:00,Darbhanga,20.94,20.939998675952,20.940001402790234
2025-07-17 08:00:00,Darbhanga,20.94,20.939998606025682,20.940001484693674
2025-07-17 09:00:00,Darbhanga,20.94,20.939998534755862,20.94000151860499
2025-07-17 10:00:00,Darbhanga,20.94,20.939998462964773,20.940001621235982
2025-07-17 11:00:00,Darbhanga,20.94,20.939998400947662,20.940001676959312
2025-07-17 12:00:00,Darbhanga,20.94,20.939998349738946,20.94000176140773
2025-07-17 13:00:00,Darbhanga,20.94,20.939998302858122,20.940001849493616
2025-07-17 14:00:00,Darbhanga,20.94,20.939998234705502,20.940001917749886
2025-07-17 15:00:00,Darbhanga,20.94,20.93999812858298,20.940001978159028
2025-07-17 16:00:00,Darbhanga,20.94,20.93999808343143,20.940002075198283
2025-07-17 17:00:00,Darbhanga,20.94,20.939998000138452,20.940002137299928
2025-07-17 18:00:00,Darbhanga,20.94,20.93999795166024,20.94000218066421
2025-07-17 19:00:00,Darbhanga,20.94,20.93999785477664,20.940002240298007
2025-07-17 20:00:00,Darbhanga,20.94,20.939997736787966,20.940002293687364
2025-07-17 21:00:00,Darbhanga,20.94,20.939997632613693,20.940002418538942
2025-07-17 22:00:00,Darbhanga,20.94,20.939997569957992,20.94000248424382
2025-07-15 13:00:00,East Champaran,20.85,20.849999970618374,20.85000002537895
2025-07-15 22:00:00,East Champaran,20.85,20.8499999709975,20.850000026725244
2025-07-15 23:00:00,East Champaran,20.85,20.849999972796205,20.8500000269469
2025-07-16 00:00:00,East Champaran,20.85,20.849999969271966,20.85000002939427
2025-07-16 01:00:00,East Champaran,20.85,20.849999966994375,20.85000003324202
2025-07-16 02:00:00,East Champaran,20.85,20.849999959198858,20.850000041108014
2025-07-16 03:00:00,East Champaran,20.85,20.849999945158046,20.850000064438177
2025-07-16 04:00:00,East Champaran,20.85,20.849999924715657,20.85000008994131
2025-07-16 05:00:00,East Champaran,20.85,20.849999895786716,20.850000113701224
2025-07-16 06:00:00,East Champaran,20.85,20.84999986337753,20.850000138047758
2025-07-16 07:00:00,East Champaran,20.85,20.849999831553934,20.85000016249012
2025-07-16 08:00:00,East Champaran,20.85,20.849999784979413,20.850000190924817
2025-07-16 09:00:00,East Champaran,20.85,20.84999975223808,20.850000227206838
2025-07-16 10:00:00,East Champaran,20.85,20.84999971284881,20.85000026304528
2025-07-16 11:00:00,East Champaran,20.85,20.849999657551304,20.850000302896216
2025-07-16 12:00:00,East Champaran,20.85,20.84999962952096,20.85000034777386
2025-07-16 13:00:00,East Champaran,20.85,20.849999561387055,20.850000392314723
2025-07-16 14:00:00,East Champaran,20.85,20.84999950165448,20.85000042956593
2025-07-16 15:00:00,East Champaran,20.85,20.84999945706315,20.850000467718914
2025-07-16 16:00:00,East Champaran,20.85,20.849999410022626,20.85000051443402
2025-07-16 17:00:00,East Champaran,20.85,20.84999936352154,20.850000553491018
2025-07-16 18:00:00,East Champaran,20.85,20.849999273617414,20.850000593657512
2025-07-16 19:00:00,East Champaran,20.85,20.84999923290369,20.850000644956783
2025-07-16 20:00:00,East Champaran,20.85,20.84999915237473,20.850000705293155
2025-07-16 21:00:00,East Champaran,20.85,20.849999095320886,20.850000744726255
2025-07-16 22:00:00,East Champaran,20.85,20.84999904995947,20.850000807582514
2025-07-16 23:00:00,East Champaran,20.85,20.84999899258292,20.85000086301351
2025-07-17 00:00:00,East Champaran,20.85,20.84999893555005,20.85000091261251
2025-07-17 01:00:00,East Champaran,20.85,20.849998891815392,20.850000959883722
2025-07-17 02:00:00,East Champaran,20.85,20.849998807590868,20.850001004274887
2025-07-17 03:00:00,East Champaran,20.85,20.84999874117437,20.85000105502599
2025-07-17 04:00:00,East Champaran,20.85,20.849998670872303,20.850001106909716
2025-07-17 05:00:00,East Champaran,20.85,20.84999857956633,20.850001164475206
2025-07-17 06:00:00,East Champaran,20.85,20.849998504196424,20.85000122984972
2025-07-17 07:00:00,East Champaran,20.85,20.84999840905378,20.850001293519504
2025-07-17 08:00:00,East Champaran,20.85,20.849998364479273,20.8500013608659
2025-07-17 09:00:00,East Champaran,20.85,20.84999826794938,20.8500014206428
2025-07-17 10:00:00,East Champaran,20.85,20.849998178071576,20.85000148642895
2025-07-17 11:00:00,East Champaran,20.85,20.849998096942016,20.85000152713302
2025-07-17 12:00:00,East Champaran,20.85,20.849998039677512,20.85000156494246
2025-07-17 13:00:00,East Champaran,20.85,20.84999794403567,20.85000164841393
2025-07-17 14:00:00,East Champaran,20.85,20.849997887909453,20.850001726400812
2025-07-17 15:00:00,East Champaran,20.85,20.8499978201724,20.85000181282388
2025-07-17 16:00:00,East Champaran,20.85,20.84999769632403,20.85000188674903
2025-07-17 17:00:00,East Champaran,20.85,20.849997616772207,20.850001972494063
2025-07-17 18:00:00,East Champaran,20.85,20.84999749991548,20.850002044725663
2025-07-17 19:00:00,East Champaran,20.85,20.84999742366693,20.850002147175516
2025-07-17 20:00:00,East Champaran,20.85,20.849997336279863,20.850002193472417
2025-07-17 21:00:00,East Champaran,20.85,20.849997252610297,20.850002299197037
2025-07-17 22:00:00,East Champaran,20.85,20.849997224947803,20.850002383177845
2025-07-15 13:00:00,Gaya,32.37,32.3699999578132,32.37000003855662
2025-07-15 22:00:00,Gaya,32.37,32.36999995717086,32.37000004125145
2025-07-15 23:00:00,Gaya,32.37,32.369999956526385,32.37000004283329
2025-07-16 00:00:00,Gaya,32.37,32.369999956195414,32.370000046991414
2025-07-16 01:00:00,Gaya,32.37,32.36999994706081,32.370000055848884
2025-07-16 02:00:00,Gaya,32.37,32.3699999379279,32.37000006486448
2025-07-16 03:00:00,Gaya,32.37,32.369999936961634,32.37000008400742
2025-07-16 04:00:00,Gaya,32.37,32.369999907922384,32.37000010098898
2025-07-16 05:00:00,Gaya,32.37,32.3699998868642,32.37000014044317
2025-07-16 06:00:00,Gaya,32.37,32.36999984478592,32.37000017820237
2025-07-16 07:00:00,Gaya,32.37,32.36999979316645,32.37000024172582
2025-07-16 08:00:00,Gaya,32.37,32.36999974583518,32.370000294616894
2025-07-16 09:00:00,Gaya,32.37,32.36999969155883,32.37000034933731
2025-07-16 10:00:00,Gaya,32.37,32.36999966349485,32.37000041304152
2025-07-16 11:00:00,Gaya,32.37,32.36999959129942,32.370000464129774
2025-07-16 12:00:00,Gaya,32.37,32.369999530683906,32.3700005167584
2025-07-16 13:00:00,Gaya,32.37,32.369999466024964,32.370000588563826
2025-07-16 14:00:00,Gaya,32.37,32.3699994190868,32.370000670214225
2025-07-16 15:00:00,Gaya,32.37,32.36999932961652,32.37000075312478
2025-07-16 16:00:00,Gaya,32.37,32.369999274307794,32.37000085050143
2025-07-16 17:00:00,Gaya,32.37,32.369999202439374,32.37000093126911
2025-07-16 18:00:00,Gaya,32.37,32.369999109625674,32.370000993441764
2025-07-16 19:00:00,Gaya,32.37,32.36999905165477,32.37000106278752
2025-07-16 20:00:00,Gaya,32.37,32.36999898025548,32.37000113104583
2025-07-16 21:00:00,Gaya,32.37,32.369998868144876,32.370001216827035
2025-07-16 22:00:00,Gaya,32.37,32.36999876440045,32.370001324420755
2025-07-16 23:00:00,Gaya,32.37,32.36999870213956,32.3700014101216
2025-07-17 00:00:00,Gaya,32.37,32.36999861952696,32.37000148820046
2025-07-17 01:00:00,Gaya,32.37,32.369998520848306,32.37000158427297
2025-07-17 02:00:00,Gaya,32.37,32.369998417856856,32.3700016948892
2025-07-17 03:00:00,Gaya,32.37,32.36999836813596,32.370001801535295
2025-07-17 04:00:00,Gaya,32.37,32.36999822828312,32.370001903348786
2025-07-17 05:00:00,Gaya,32.37,32.36999813921639,32.370001994868744
2025-07-17 06:00:00,Gaya,32.37,32.36999803629586,32.3700021060702
2025-07-17 07:00:00,Gaya,32.37,32.36999794089881,32.37000219154454
2025-07-17 08:00:00,Gaya,32.37,32.36999784062105,32.37000231479394
2025-07-17 09:00:00,Gaya,32.37,32.369997676833,32.370002417826036
2025-07-17 10:00:00,Gaya,32.37,32.36999760974032,32.370002510160816
2025-07-17 11:00:00,Gaya,32.37,32.3699974787477,32.37000264103041
2025-07-17 12:00:00,Gaya,32.37,32.36999741677594,32.37000274909635
2025-07-17 13:00:00,Gaya,32.37,32.369997317395914,32.37000287680486
2025-07-17 14:00:00,Gaya,32.37,32.369997235580016,32.370002982675175
2025-07-17 15:00:00,Gaya,32.37,32.36999709024281,32.37000308883154
2025-07-17 16:00:00,Gaya,32.37,32.369996993161095,32.370003271682876
2025-07-17 17:00:00,Gaya,32.37,32.36999686358628,32.37000336972317
2025-07-17 18:00:00,Gaya,32.37,32.36999674582646,32.3700034752028
2025-07-17 19:00:00,Gaya,32.37,32.36999663634086,32.37000358256231
2025-07-17 20:00:00,Gaya,32.37,32.36999651180397,32.37000369507603
2025-07-17 21:00:00,Gaya,32.37,32.36999640834022,32.370003833835376
2025-07-17 22:00:00,Gaya,32.37,32.3699962910276,32.37000392448292
2025-07-15 13:00:00,Gopalganj,44.04,44.03999994545541,44.04000005617488
2025-07-15 22:00:00,Gopalganj,44.04,44.03999994466079,44.0400000567381
2025-07-15 23:00:00,Gopalganj,44.04,44.03999994048697,44.04000005807565
2025-07-16 00:00:00,Gopalganj,44.04,44.03999993812417,44.04000006378257
2025-07-16 01:00:00,Gopalganj,44.04,44.03999992467994,44.04000007695866
2025-07-16 02:00:00,Gopalganj,44.04,44.03999990674804,44.04000008455364
2025-07-16 03:00:00,Gopalganj,44.04,44.03999986477119,44.04000012202164
2025-07-16 04:00:00,Gopalganj,44.04,44.03999983207203,44.04000016672738
2025-07-16 05:00:00,Gopalganj,44.04,44.03999976909793,44.04000023504955
2025-07-16 06:00:00,Gopalganj,44.04,44.0399997064326,44.040000300179635
2025-07-16 07:00:00,Gopalganj,44.04,44.039999619977785,44.04000038095221
2025-07-16 08:00:00,Gopalganj,44.04,44.03999955735605,44.040000452226195
2025-07-16 09:00:00,Gopalganj,44.04,44.039999487198024,44.04000053271419
2025-07-16 10:00:00,Gopalganj,44.04,44.03999938447005,44.04000060838555
2025-07-16 11:00:00,Gopalganj,44.04,44.03999930446768,44.04000068680456
2025-07-16 12:00:00,Gopalganj,44.04,44.03999924345874,44.04000077548781
2025-07-16 13:00:00,Gopalganj,44.04,44.03999916429524,44.04000085827829
2025-07-16 14:00:00,Gopalganj,44.04,44.03999909186839,44.040000959082555
2025-07-16 15:00:00,Gopalganj,44.04,44.0399989866286,44.04000104820707
2025-07-16 16:00:00,Gopalganj,44.04,44.0399988769703,44.04000115647916
2025-07-16 17:00:00,Gopalganj,44.04,44.03999879094386,44.04000124526213
2025-07-16 18:00:00,Gopalganj,44.04,44.039998715421284,44.0400013421078
2025-07-16 19:00:00,Gopalganj,44.04,44.039998624057056,44.04000145790508
2025-07-16 20:00:00,Gopalganj,44.04,44.039998510613856,44.040001583264974
2025-07-16 21:00:00,Gopalganj,44.04,44.0399983619592,44.04000173805344
2025-07-16 22:00:00,Gopalganj,44.04,44.039998305760044,44.04000188297243
2025-07-16 23:00:00,Gopalganj,44.04,44.03999823752495,44.04000200277116
2025-07-17 00:00:00,Gopalganj,44.04,44.03999816400508,44.04000217121365
2025-07-17 01:00:00,Gopalganj,44.04,44.03999803767747,44.04000231590497
2025-07-17 02:00:00,Gopalganj,44.04,44.03999791594778,44.04000248836309
2025-07-17 03:00:00,Gopalganj,44.04,44.03999780689928,44.04000260362556
2025-07-17 04:00:00,Gopalganj,44.04,44.03999771620731,44.04000269353331
2025-07-17 05:00:00,Gopalganj,44.04,44.039997541152644,44.040002850205106
2025-07-17 06:00:00,Gopalganj,44.04,44.03999739147136,44.04000301012906
2025-07-17 07:00:00,Gopalganj,44.04,44.03999725068925,44.04000310618273
2025-07-17 08:00:00,Gopalganj,44.04,44.03999709405441,44.04000324704397
2025-07-17 09:00:00,Gopalganj,44.04,44.03999692352618,44.04000342507785
2025-07-17 10:00:00,Gopalganj,44.04,44.039996811688674,44.040003611236585
2025-07-17 11:00:00,Gopalganj,44.04,44.03999667259096,44.040003769771765
2025-07-17 12:00:00,Gopalganj,44.04,44.039996478330934,44.040003985379435
2025-07-17 13:00:00,Gopalganj,44.04,44.03999637922431,44.040004088550596
2025-07-17 14:00:00,Gopalganj,44.04,44.03999619414951,44.04000428360108
2025-07-17 15:00:00,Gopalganj,44.04,44.039996100308336,44.04000443173723
2025-07-17 16:00:00,Gopalganj,44.04,44.03999595626334,44.04000460098881
2025-07-17 17:00:00,Gopalganj,44.04,44.03999582659309,44.04000476648326
2025-07-17 18:00:00,Gopalganj,44.04,44.039995693627226,44.040004995244416
2025-07-17 19:00:00,Gopalganj,44.04,44.03999545977551,44.040005193947636
2025-07-17 20:00:00,Gopalganj,44.04,44.03999531491229,44.040005388363475
2025-07-17 21:00:00,Gopalganj,44.04,44.039995112799424,44.04000561075571
2025-07-17 22:00:00,Gopalganj,44.04,44.0399949640825,44.04000579953946
2025-07-15 13:00:00,Jamui,35.51,35.509999956054365,35.51000004503561
2025-07-15 22:00:00,Jamui,35.51,35.50999995542024,35.510000044740856
2025-07-15 23:00:00,Jamui,35.51,35.50999995433178,35.510000046835295
2025-07-16 00:00:00,Jamui,35.51,35.509999949658486,35.510000051304736
2025-07-16 01:00:00,Jamui,35.51,35.50999994194386,35.510000058669696
2025-07-16 02:00:00,Jamui,35.51,35.50999992850796,35.51000006621865
2025-07-16 03:00:00,Jamui,35.51,35.50999990757013,35.51000008272377
2025-07-16 04:00:00,Jamui,35.51,35.50999987850503,35.51000012266027
2025-07-16 05:00:00,Jamui,35.51,35.509999832147535,35.510000164766836
2025-07-16 06:00:00,Jamui,35.51,35.50999978473424,35.51000022228108
2025-07-16 07:00:00,Jamui,35.51,35.50999971820308,35.51000029120647
2025-07-16 08:00:00,Jamui,35.51,35.509999693432306,35.510000331404584
2025-07-16 09:00:00,Jamui,35.51,35.50999962503006,35.51000040078695
2025-07-16 10:00:00,Jamui,35.51,35.50999956139887,35.51000046026268
2025-07-16 11:00:00,Jamui,35.51,35.509999492060594,35.51000051430843
2025-07-16 12:00:00,Jamui,35.51,35.50999941931006,35.51000059618127
2025-07-16 13:00:00,Jamui,35.51,35.50999933844307,35.51000065277389
2025-07-16 14:00:00,Jamui,35.51,35.50999926521719,35.510000746532434
2025-07-16 15:00:00,Jamui,35.51,35.50999921765962,35.51000082956798
2025-07-16 16:00:00,Jamui,35.51,35.50999913005123,35.51000090839234
2025-07-16 17:00:00,Jamui,35.51,35.50999902432411,35.510000975931916
2025-07-16 18:00:00,Jamui,35.51,35.50999895288643,35.51000107274007
2025-07-16 19:00:00,Jamui,35.51,35.50999885932494,35.51000114848553
2025-07-16 20:00:00,Jamui,35.51,35.509998768558916,35.51000124184262
2025-07-16 21:00:00,Jamui,35.51,35.50999864702837,35.51000133766116
2025-07-16 22:00:00,Jamui,35.51,35.509998534056564,35.510001430380086
2025-07-16 23:00:00,Jamui,35.51,35.50999846769587,35.51000151049269
2025-07-17 00:00:00,Jamui,35.51,35.50999834582679,35.51000158537018
2025-07-17 01:00:00,Jamui,35.51,35.509998262669605,35.510001694928064
2025-07-17 02:00:00,Jamui,35.51,35.50999821421395,35.51000182143312
2025-07-17 03:00:00,Jamui,35.51,35.509998096562704,35.51000193845547
2025-07-17 04:00:00,Jamui,35.51,35.509998019277795,35.5100020536077
2025-07-17 05:00:00,Jamui,35.51,35.50999792352123,35.51000213761791
2025-07-17 06:00:00,Jamui,35.51,35.50999782625192,35.510002250589814
2025-07-17 07:00:00,Jamui,35.51,35.50999771662305,35.510002337698864
2025-07-17 08:00:00,Jamui,35.51,35.5099975898668,35.51000243901278
2025-07-17 09:00:00,Jamui,35.51,35.5099974653083,35.51000255894037
2025-07-17 10:00:00,Jamui,35.51,35.509997362351896,35.51000266926136
2025-07-17 11:00:00,Jamui,35.51,35.509997199059924,35.51000276939647
2025-07-17 12:00:00,Jamui,35.51,35.50999703568113,35.51000284307671
2025-07-17 13:00:00,Jamui,35.51,35.509996947674864,35.51000301025837
2025-07-17 14:00:00,Jamui,35.51,35.5099967820962,35.51000312682762
2025-07-17 15:00:00,Jamui,35.51,35.509996610296646,35.510003275654554
2025-07-17 16:00:00,Jamui,35.51,35.50999649976372,35.51000341176773
2025-07-17 17:00:00,Jamui,35.51,35.509996360431046,35.510003519018255
2025-07-17 18:00:00,Jamui,35.51,35.509996208138,35.51000366225986
2025-07-17 19:00:00,Jamui,35.51,35.50999609991722,35.51000376220662
2025-07-17 20:00:00,Jamui,35.51,35.509995961377356,35.51000399758457
2025-07-17 21:00:00,Jamui,35.51,35.50999588167384,35.510004155478754
2025-07-17 22:00:00,Jamui,35.51,35.509995702936514,35.51000422915081
2025-07-15 13:00:00,Jehanabad,36.64,36.63999995473698,36.64000004664884
2025-07-15 22:00:00,Jehanabad,36.64,36.63999995134183,36.640000047321145
2025-07-15 23:00:00,Jehanabad,36.64,36.639999950874795,36.64000004791992
2025-07-16 00:00:00,Jehanabad,36.64,36.639999948086405,36.64000005424916
2025-07-16 01:00:00,Jehanabad,36.64,36.63999994195709,36.64000005725049
2025-07-16 02:00:00,Jehanabad,36.64,36.639999931040286,36.64000007105863
2025-07-16 03:00:00,Jehanabad,36.64,36.639999924975584,36.64000010183444
2025-07-16 04:00:00,Jehanabad,36.64,36.63999989406617,36.64000012608996
2025-07-16 05:00:00,Jehanabad,36.64,36.63999985537535,36.64000016206253
2025-07-16 06:00:00,Jehanabad,36.64,36.63999982762944,36.640000215299274
2025-07-16 07:00:00,Jehanabad,36.64,36.63999976326956,36.640000263628835
2025-07-16 08:00:00,Jehanabad,36.64,36.6399997086818,36.64000033550105
2025-07-16 09:00:00,Jehanabad,36.64,36.63999964378787,36.640000382126395
2025-07-16 10:00:00,Jehanabad,36.64,36.639999573419715,36.640000448551724
2025-07-16 11:00:00,Jehanabad,36.64,36.63999952680544,36.64000051841113
2025-07-16 12:00:00,Jehanabad,36.64,36.639999442694965,36.640000574025805
2025-07-16 13:00:00,Jehanabad,36.64,36.639999362209494,36.640000640918416
2025-07-16 14:00:00,Jehanabad,36.64,36.63999930092228,36.640000694019335
2025-07-16 15:00:00,Jehanabad,36.64,36.63999923013365,36.640000799867565
2025-07-16 16:00:00,Jehanabad,36.64,36.639999159191824,36.640000893987214
2025-07-16 17:00:00,Jehanabad,36.64,36.63999908119495,36.64000097500429
2025-07-16 18:00:00,Jehanabad,36.64,36.639999004363574,36.640001046023635
2025-07-16 19:00:00,Jehanabad,36.64,36.63999894193315,36.64000113544249
2025-07-16 20:00:00,Jehanabad,36.64,36.63999880664089,36.64000123022278
2025-07-16 21:00:00,Jehanabad,36.64,36.63999871521152,36.64000131881957
2025-07-16 22:00:00,Jehanabad,36.64,36.639998598568326,36.64000143077708
2025-07-16 23:00:00,Jehanabad,36.64,36.639998488137046,36.64000152412344
2025-07-17 00:00:00,Jehanabad,36.64,36.63999840210348,36.64000162811585
2025-07-17 01:00:00,Jehanabad,36.64,36.639998284390145,36.64000169906149
2025-07-17 02:00:00,Jehanabad,36.64,36.639998187076465,36.640001761798764
2025-07-17 03:00:00,Jehanabad,36.64,36.63999804912197,36.64000186416719
2025-07-17 04:00:00,Jehanabad,36.64,36.6399979682023,36.64000197086937
2025-07-17 05:00:00,Jehanabad,36.64,36.63999782955737,36.640002021086076
2025-07-17 06:00:00,Jehanabad,36.64,36.639997721290776,36.640002110930666
2025-07-17 07:00:00,Jehanabad,36.64,36.63999766084764,36.640002194432626
2025-07-17 08:00:00,Jehanabad,36.64,36.63999759947211,36.640002339855755
2025-07-17 09:00:00,Jehanabad,36.64,36.63999751434714,36.640002497566066
2025-07-17 10:00:00,Jehanabad,36.64,36.639997370139085,36.640002671710775
2025-07-17 11:00:00,Jehanabad,36.64,36.63999723966399,36.64000271076532
2025-07-17 12:00:00,Jehanabad,36.64,36.63999715156887,36.64000283206184
2025-07-17 13:00:00,Jehanabad,36.64,36.639997074145924,36.640003007964175
2025-07-17 14:00:00,Jehanabad,36.64,36.639996895485616,36.640003130608434
2025-07-17 15:00:00,Jehanabad,36.64,36.63999682110409,36.64000319930831
2025-07-17 16:00:00,Jehanabad,36.64,36.639996681322316,36.640003329134124
2025-07-17 17:00:00,Jehanabad,36.64,36.63999659115936,36.64000348320941
2025-07-17 18:00:00,Jehanabad,36.64,36.63999646710647,36.640003648251316
2025-07-17 19:00:00,Jehanabad,36.64,36.6399963542312,36.640003763717004
2025-07-17 20:00:00,Jehanabad,36.64,36.63999621756353,36.64000387826383
2025-07-17 21:00:00,Jehanabad,36.64,36.639996079038085,36.64000397739511
2025-07-17 22:00:00,Jehanabad,36.64,36.639995995973635,36.64000415525499
2025-07-15 13:00:00,Kaimur,17.56,17.559999977342418,17.56000002119256
2025-07-15 22:00:00,Kaimur,17.56,17.559999977141484,17.560000023037276
2025-07-15 23:00:00,Kaimur,17.56,17.559999977849973,17.560000023622642
2025-07-16 00:00:00,Kaimur,17.56,17.55999997623419,17.56000002418982
2025-07-16 01:00:00,Kaimur,17.56,17.55999997209006,17.560000026461406
2025-07-16 02:00:00,Kaimur,17.56,17.559999966468965,17.560000031242218
2025-07-16 03:00:00,Kaimur,17.56,17.559999951774845,17.560000041142285
2025-07-16 04:00:00,Kaimur,17.56,17.559999939048627,17.56000005808551
2025-07-16 05:00:00,Kaimur,17.56,17.559999915937162,17.56000008058092
2025-07-16 06:00:00,Kaimur,17.56,17.559999890177448,17.560000101469793
2025-07-16 07:00:00,Kaimur,17.56,17.559999869238936,17.56000013737733
2025-07-16 08:00:00,Kaimur,17.56,17.559999850610136,17.560000167376806
2025-07-16 09:00:00,Kaimur,17.56,17.55999981954863,17.560000198503918
2025-07-16 10:00:00,Kaimur,17.56,17.559999794151924,17.5600002197131
2025-07-16 11:00:00,Kaimur,17.56,17.55999976607405,17.560000266950816
2025-07-16 12:00:00,Kaimur,17.56,17.559999736667166,17.560000299553305
2025-07-16 13:00:00,Kaimur,17.56,17.559999697343105,17.560000334693793
2025-07-16 14:00:00,Kaimur,17.56,17.55999967150144,17.56000036594601
2025-07-16 15:00:00,Kaimur,17.56,17.559999642763493,17.560000405003215
2025-07-16 16:00:00,Kaimur,17.56,17.5599996030227,17.560000456615715
2025-07-16 17:00:00,Kaimur,17.56,17.55999956541034,17.560000502710125
2025-07-16 18:00:00,Kaimur,17.56,17.55999951859501,17.560000520942296
2025-07-16 19:00:00,Kaimur,17.56,17.559999479706924,17.56000058893333
2025-07-16 20:00:00,Kaimur,17.56,17.559999432275582,17.5600006213169
2025-07-16 21:00:00,Kaimur,17.56,17.559999403451982,17.560000660583604
2025-07-16 22:00:00,Kaimur,17.56,17.55999935746559,17.560000686414142
2025-07-16 23:00:00,Kaimur,17.56,17.559999305778412,17.56000070932412
2025-07-17 00:00:00,Kaimur,17.56,17.55999928076514,17.560000769773925
2025-07-17 01:00:00,Kaimur,17.56,17.559999219927843,17.56000083070425
2025-07-17 02:00:00,Kaimur,17.56,17.559999196322888,17.560000868136793
2025-07-17 03:00:00,Kaimur,17.56,17.559999156016826,17.560000922525354
2025-07-17 04:00:00,Kaimur,17.56,17.559999113457966,17.560000959173426
2025-07-17 05:00:00,Kaimur,17.56,17.55999907596719,17.560001010628653
2025-07-17 06:00:00,Kaimur,17.56,17.55999903059242,17.560001056315322
2025-07-17 07:00:00,Kaimur,17.56,17.55999896740675,17.560001102369867
2025-07-17 08:00:00,Kaimur,17.56,17.5599989054807,17.560001141831915
2025-07-17 09:00:00,Kaimur,17.56,17.55999884745705,17.56000120970484
2025-07-17 10:00:00,Kaimur,17.56,17.559998810238408,17.560001256008775
2025-07-17 11:00:00,Kaimur,17.56,17.559998749930347,17.56000132830827
2025-07-17 12:00:00,Kaimur,17.56,17.55999867577201,17.56000139006993
2025-07-17 13:00:00,Kaimur,17.56,17.559998631503618,17.560001412953927
2025-07-17 14:00:00,Kaimur,17.56,17.55999857268392,17.560001463939226
2025-07-17 15:00:00,Kaimur,17.56,17.559998510323645,17.560001507069522
2025-07-17 16:00:00,Kaimur,17.56,17.559998441864845,17.560001573014407
2025-07-17 17:00:00,Kaimur,17.56,17.5599983689475,17.560001625880645
2025-07-17 18:00:00,Kaimur,17.56,17.55999829491637,17.560001695919663
2025-07-17 19:00:00,Kaimur,17.56,17.559998228483863,17.560001760719864
2025-07-17 20:00:00,Kaimur,17.56,17.559998156510215,17.56000183308947
2025-07-17 21:00:00,Kaimur,17.56,17.559998094479,17.56000189636996
2025-07-17 22:00:00,Kaimur,17.56,17.559998036063618,17.56000192940641
2025-07-15 13:00:00,Katihar,65.29,65.28999990941305,65.29000008171586
2025-07-15 22:00:00,Katihar,65.29,65.28999991414778,65.29000008240698
2025-07-15 23:00:00,Katihar,65.29,65.28999991545643,65.29000008151611
2025-07-16 00:00:00,Katihar,65.29,65.28999990146039,65.29000009248139
2025-07-16 01:00:00,Katihar,65.29,65.28999989094952,65.29000010563881
2025-07-16 02:00:00,Katihar,65.29,65.28999985802514,65.29000011224385
2025-07-16 03:00:00,Katihar,65.29,65.28999981300552,65.29000013867194
